date,open,high,low,close,volume
2021-05-07,6679.0,6754.55,6640.0,6703.05,605050.0
2021-05-10,6675.2,6773.15,6660.1,6764.0,541534.0
2021-05-11,6680.15,6749.0,6660.25,6736.65,406046.0
2021-05-12,6730.0,6840.0,6685.0,6817.55,770204.0
2021-05-14,6840.0,6842.15,6700.2,6736.4,647029.0
2021-05-17,6716.5,6838.4,6697.55,6717.85,995827.0
2021-05-18,6788.0,6864.0,6715.45,6811.1,805827.0
2021-05-19,6799.0,6854.95,6760.0,6775.9,432774.0
2021-05-20,6780.8,6814.7,6729.5,6737.85,470476.0
2021-05-21,6780.0,6835.5,6744.25,6814.65,434363.0
2021-05-24,6802.0,6965.0,6802.0,6871.6,1027484.0
2021-05-25,6939.95,6948.0,6888.0,6911.8,438736.0
2021-05-26,6926.0,7051.0,6912.0,7034.3,691574.0
2021-05-27,7022.0,7069.0,6951.15,6968.9,922091.0
2021-05-28,6988.6,7047.0,6940.5,6970.0,393809.0
2021-05-31,6955.0,7100.0,6924.05,7086.3,718277.0
2021-06-01,7107.55,7143.0,7047.05,7091.15,642841.0
2021-06-02,7063.45,7197.7,7063.45,7184.7,598862.0
2021-06-03,7200.0,7230.0,7165.05,7209.5,401590.0
2021-06-04,7200.0,7272.0,7151.1,7214.7,575591.0
2021-06-07,7221.0,7328.85,7211.1,7275.65,520482.0
2021-06-08,7317.5,7366.45,7295.2,7336.75,538816.0
2021-06-09,7310.2,7339.2,7200.0,7239.0,443778.0
2021-06-10,7258.0,7279.45,7174.05,7199.9,278027.0
2021-06-11,7244.0,7244.0,7186.4,7223.8,253689.0
2021-06-14,7195.0,7212.95,7095.05,7177.85,322353.0
2021-06-15,7181.15,7228.85,7156.3,7166.25,207625.0
2021-06-16,7166.0,7193.75,7070.0,7114.25,283007.0
2021-06-17,7060.0,7099.1,6931.1,6969.35,595255.0
2021-06-18,6989.85,6989.85,6821.0,6959.35,797389.0
2021-06-21,6870.0,6925.0,6842.0,6899.9,443795.0
2021-06-22,6940.0,7299.95,6930.0,7265.4,1757310.0
2021-06-23,7266.1,7479.0,7240.05,7432.7,2227399.0
2021-06-24,7448.8,7550.0,7410.1,7527.45,1041762.0
2021-06-25,7540.0,7665.0,7540.0,7649.0,1216123.0
2021-06-28,7698.0,7698.0,7571.4,7596.25,433364.0
2021-06-29,7596.0,7601.0,7452.55,7487.5,480219.0
2021-06-30,7505.5,7646.6,7492.6,7515.9,729267.0
2021-07-01,7500.0,7605.0,7495.05,7584.4,584331.0
2021-07-02,7625.0,7634.5,7546.55,7573.85,434905.0
2021-07-05,7596.3,7690.0,7583.0,7599.45,484183.0
2021-07-06,7600.0,7657.95,7487.45,7514.95,425103.0
2021-07-07,7528.0,7581.0,7433.65,7449.4,395336.0
2021-07-08,7455.0,7498.0,7385.0,7401.2,391940.0
2021-07-09,7381.0,7447.9,7343.4,7425.7,400686.0
2021-07-12,7500.0,7589.8,7451.05,7470.1,496478.0
2021-07-13,7520.0,7529.2,7404.0,7430.35,350032.0
2021-07-14,7436.0,7449.0,7310.0,7326.75,460178.0
2021-07-15,7357.0,7358.0,7268.0,7307.0,430055.0
2021-07-16,7333.0,7333.0,7272.8,7303.55,281552.0
2021-07-19,7251.7,7297.0,7151.1,7165.55,386598.0
2021-07-20,7180.0,7265.0,7144.45,7232.7,413816.0
2021-07-22,7302.0,7325.0,7246.3,7299.55,439934.0
2021-07-23,7300.0,7375.0,7277.0,7293.85,436330.0
2021-07-26,7307.0,7360.0,7180.0,7235.8,431758.0
2021-07-27,7241.3,7320.0,7160.85,7240.25,417171.0
2021-07-28,7280.0,7312.0,7063.0,7165.05,739427.0
2021-07-29,7130.0,7130.0,6936.0,6993.5,1519226.0
2021-07-30,7000.0,7095.0,6964.9,6977.7,715546.0
2021-08-02,7100.0,7107.45,7031.0,7076.95,433760.0
2021-08-03,7124.95,7221.0,7086.1,7199.4,470570.0
2021-08-04,7220.0,7248.6,7003.5,7102.9,484122.0
2021-08-05,7072.0,7079.95,7006.0,7027.55,495133.0
2021-08-06,7054.8,7168.5,7042.55,7100.8,517575.0
2021-08-09,7135.0,7165.0,7038.0,7081.75,264983.0
2021-08-10,7045.2,7104.9,6995.0,7001.95,356726.0
2021-08-11,7002.0,7095.0,6925.15,7021.5,414311.0
2021-08-12,7022.0,7084.8,6985.0,7012.0,330283.0
2021-08-13,7030.0,7049.9,6973.85,7002.2,431784.0
2021-08-16,6982.5,7018.0,6810.0,6826.85,750966.0
2021-08-17,6800.0,6943.0,6746.4,6885.4,752517.0
2021-08-18,6943.75,6943.75,6820.0,6840.1,434144.0
