date,open,high,low,close,volume
2024-01-01,1685.8,1691.7,1671.0,1676.4,692280.0
2024-01-02,1675.9,1689.85,1663.45,1686.2,1099965.0
2024-01-03,1680.0,1708.0,1676.0,1677.65,804258.0
2024-01-04,1694.35,1723.95,1690.0,1701.95,2268009.0
2024-01-05,1702.95,1717.1,1697.65,1709.5,835592.0
2024-01-08,1715.95,1723.65,1690.2,1696.35,684254.0
2024-01-09,1710.45,1715.0,1674.3,1682.45,1235008.0
2024-01-10,1685.0,1685.0,1658.65,1671.85,607010.0
2024-01-11,1679.0,1702.65,1660.15,1669.25,861924.0
2024-01-12,1670.25,1674.95,1642.0,1651.9,1314964.0
2024-01-15,1655.0,1664.15,1630.05,1632.4,1089891.0
2024-01-16,1634.0,1646.3,1620.0,1623.5,1063676.0
2024-01-17,1614.95,1622.0,1578.05,1586.15,1488186.0
2024-01-18,1586.0,1605.35,1559.0,1581.15,1133236.0
2024-01-19,1590.95,1606.35,1581.0,1600.5,1139473.0
2024-01-23,1597.45,1615.25,1575.0,1582.5,3028946.0
2024-01-24,1594.7,1622.85,1578.35,1620.85,1393463.0
2024-01-25,1621.75,1635.0,1613.7,1630.15,1744604.0
2024-01-29,1630.0,1641.6,1618.5,1636.95,940220.0
2024-01-30,1629.0,1629.0,1585.0,1590.55,4851835.0
2024-01-31,1594.0,1632.0,1585.0,1627.3,1486444.0
2024-02-01,1632.0,1632.0,1613.0,1622.25,1352416.0
2024-02-02,1635.0,1664.0,1626.7,1651.5,1514648.0
2024-02-05,1650.0,1659.9,1608.55,1614.9,2578535.0
2024-02-06,1626.8,1626.8,1578.6,1597.05,2376798.0
2024-02-07,1609.0,1623.75,1589.4,1596.2,1477982.0
2024-02-08,1607.95,1607.95,1565.0,1570.55,1486674.0
2024-02-09,1586.25,1587.3,1562.7,1570.95,1049368.0
2024-02-12,1578.75,1579.3,1551.5,1557.25,803753.0
2024-02-13,1560.0,1586.45,1552.2,1568.0,1833289.0
2024-02-14,1582.0,1582.0,1582.0,1582.0,1426965.0
2024-02-15,1589.95,1590.0,1564.55,1569.4,803588.0
2024-02-16,1583.1,1585.0,1567.05,1575.9,850341.0
2024-02-19,1576.0,1625.0,1572.0,1620.15,1162373.0
2024-02-20,1617.95,1619.0,1597.5,1602.85,1232581.0
2024-02-21,1604.0,1618.6,1580.6,1586.95,674394.0
2024-02-22,1599.0,1599.0,1565.85,1592.55,1149519.0
2024-02-23,1596.0,1620.9,1596.0,1616.55,1199419.0
2024-02-26,1616.0,1629.4,1610.0,1614.3,742382.0
2024-02-27,1614.3,1623.45,1595.0,1600.6,931236.0
2024-02-28,1603.0,1609.7,1580.0,1584.5,790763.0
2024-02-29,1584.95,1603.6,1568.35,1593.8,1352363.0
2024-03-01,1597.95,1620.3,1595.2,1613.4,740120.0
2024-03-04,1616.0,1625.0,1603.3,1619.3,589948.0
2024-03-05,1630.0,1636.6,1541.15,1550.5,2343463.0
2024-03-06,1558.0,1558.0,1530.8,1554.6,1239370.0
2024-03-07,1557.15,1589.65,1557.15,1582.8,1380840.0
2024-03-11,1597.5,1616.15,1583.0,1598.8,1285565.0
2024-03-12,1590.1,1612.0,1565.15,1593.55,1587096.0
2024-03-13,1592.3,1598.95,1562.0,1573.15,1279653.0
2024-03-14,1565.6,1580.0,1550.1,1563.7,1289823.0
2024-03-15,1547.5,1589.6,1547.5,1571.45,1929597.0
2024-03-18,1570.95,1579.15,1561.0,1577.05,645594.0
2024-03-19,1574.05,1590.0,1551.1,1581.5,1385006.0
2024-03-20,1582.5,1593.5,1566.1,1584.7,723724.0
2024-03-21,1596.0,1609.45,1592.0,1602.6,1166497.0
2024-03-22,1593.0,1610.0,1583.4,1587.55,1570412.0
2024-03-26,1589.0,1619.0,1589.0,1593.9,1616192.0
2024-03-27,1590.0,1609.9,1578.2,1582.65,1205575.0
2024-03-28,1588.0,1669.0,1588.0,1643.85,5210310.0
2024-04-01,1659.05,1674.0,1640.35,1646.0,767676.0
2024-04-02,1650.9,1662.9,1625.7,1656.55,1605925.0
2024-04-03,1654.0,1654.85,1635.0,1640.35,1055536.0
2024-04-04,1650.0,1662.5,1630.0,1655.8,1328509.0
2024-04-05,1658.5,1681.5,1651.95,1677.95,2364243.0
2024-04-08,1690.0,1702.0,1684.85,1689.15,1345380.0
2024-04-09,1694.95,1715.0,1687.25,1710.4,1284145.0
2024-04-10,1717.0,1722.0,1696.0,1704.1,1031729.0
2024-04-12,1700.0,1706.2,1689.55,1698.65,1312132.0
2024-04-15,1672.0,1692.0,1654.2,1656.85,828843.0
2024-04-16,1640.0,1648.7,1611.35,1618.5,1528544.0
2024-04-18,1625.0,1630.1,1589.3,1593.9,1325537.0
2024-04-19,1587.0,1628.75,1568.7,1619.0,1242066.0
2024-04-22,1627.0,1648.0,1617.5,1629.45,703167.0
2024-04-23,1628.6,1652.0,1616.0,1621.1,1297705.0
2024-04-24,1625.0,1648.85,1618.05,1630.35,578310.0
2024-04-25,1630.0,1672.0,1615.65,1655.55,1569437.0
2024-04-26,1649.05,1649.05,1578.45,1597.35,5325417.0
2024-04-29,1603.0,1603.0,1587.35,1595.65,1132800.0
2024-04-30,1596.0,1633.95,1591.3,1615.0,1748360.0
2024-05-02,1615.0,1635.0,1611.0,1615.45,1304846.0
2024-05-03,1650.2,1725.0,1618.0,1627.3,5227529.0
2024-05-06,1637.9,1637.9,1607.05,1611.35,725360.0
2024-05-07,1621.0,1625.0,1593.0,1615.15,1348125.0
2024-05-08,1601.0,1620.0,1598.75,1603.05,802342.0
2024-05-09,1606.7,1613.1,1559.6,1564.6,1364729.0
2024-05-10,1560.0,1584.15,1556.0,1572.7,768117.0
2024-05-13,1574.0,1587.0,1556.3,1580.55,466042.0
2024-05-14,1575.35,1589.9,1569.05,1576.45,652248.0
2024-05-15,1580.0,1589.65,1566.6,1569.05,581805.0
2024-05-16,1575.05,1601.0,1560.45,1596.0,1212568.0
2024-05-17,1595.0,1598.0,1580.05,1584.75,699522.0
2024-05-21,1587.5,1595.3,1572.0,1582.55,903561.0
2024-05-22,1582.55,1590.0,1575.0,1583.95,578669.0
2024-05-23,1587.1,1613.25,1581.25,1608.45,1547483.0
