TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-03,2026-02-03,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14539.99,15775.00,14500.00,15670.69,15775.00,14382.62,,15666.13,,,794,12142172.70,147,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14387.36,15947.00,14207.46,15404.40,15405.00,14497.41,,15428.59,,,544,8395513.32,182,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14434.71,15600.00,14434.71,15432.58,15500.00,14434.71,,15433.22,,,2130,32492256.54,374,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14555.13,15500.00,14555.13,15432.46,15500.00,14555.13,,15435.50,,,1144,17399700.19,159,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14500.00,15651.43,14500.00,15471.23,15600.00,14367.21,,15471.23,,,735,11226687.52,126,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14382.26,15550.00,14382.26,15494.66,15550.00,14382.26,,15488.01,,,812,12440197.04,155,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14544.69,15500.00,14350.00,15486.66,15500.00,14472.33,,15487.99,,,1060,16145226.04,218,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,15000.00,15400.00,14802.01,15300.20,15400.00,14320.90,,15300.20,,,57,860538.86,19,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15330.00,15499.00,15282.31,15432.25,15458.33,14378.00,,15423.23,,,17,262058.56,13,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14747.00,15314.95,14747.00,15314.95,15314.95,14747.56,,15314.95,,,15,223994.46,7,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15840.00,15840.00,14300.00,15499.00,15499.00,15840.00,,15099.51,,,46,704269.89,20,F1,1,,,,,
2026-02-03,2026-02-03,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14490.00,15899.00,14490.00,15496.34,15500.00,14490.00,,15496.34,,,151,2305329.65,17,F1,1,,,,,
