date,open,high,low,close,volume
2024-01-01,1095.0,1104.0,1093.0,1097.7,4083732.0
2024-01-02,1095.1,1099.35,1082.3,1093.25,7895577.0
2024-01-03,1091.0,1102.6,1081.3,1098.6,10225290.0
2024-01-04,1103.0,1130.0,1100.05,1123.4,11411683.0
2024-01-05,1124.0,1139.9,1119.0,1136.95,8025466.0
2024-01-08,1145.0,1146.0,1118.5,1122.0,4735538.0
2024-01-09,1128.55,1135.55,1112.35,1116.55,6359362.0
2024-01-10,1115.25,1116.0,1099.05,1107.0,5934163.0
2024-01-11,1111.05,1127.9,1111.05,1125.75,4683035.0
2024-01-12,1126.35,1129.45,1118.05,1120.35,5616755.0
2024-01-15,1122.0,1130.45,1116.6,1119.5,6719079.0
2024-01-16,1116.65,1127.8,1115.1,1119.1,5229753.0
2024-01-17,1082.0,1115.0,1079.2,1082.3,24913719.0
2024-01-18,1066.0,1108.75,1066.0,1097.5,11473135.0
2024-01-19,1107.15,1126.3,1105.0,1116.55,12303696.0
2024-01-23,1125.9,1141.6,1078.8,1089.25,18924087.0
2024-01-24,1034.8,1073.2,1020.9,1059.15,20884046.0
2024-01-25,1059.15,1059.15,1059.15,1059.15,214153.0
2024-01-29,1036.0,1068.0,1036.0,1061.25,11188604.0
2024-01-30,1060.05,1070.45,1050.8,1054.1,9426983.0
2024-01-31,1048.2,1084.1,1042.7,1067.75,12600390.0
2024-02-01,1072.65,1087.65,1056.8,1084.25,9756682.0
2024-02-02,1088.05,1096.2,1065.0,1067.05,8667415.0
2024-02-05,1067.05,1079.5,1058.0,1061.5,12569454.0
2024-02-06,1061.55,1065.1,1048.2,1050.05,8011171.0
2024-02-07,1061.05,1073.7,1057.5,1069.1,7281793.0
2024-02-08,1072.0,1075.6,1031.65,1035.9,9869141.0
2024-02-09,1039.95,1054.9,1034.55,1051.4,8233454.0
2024-02-12,1051.4,1057.25,1035.35,1046.7,8694379.0
2024-02-13,1051.0,1075.55,1044.8,1070.75,8413609.0
2024-02-14,1061.3,1100.9,1060.55,1096.85,16609115.0
2024-02-15,1097.5,1097.55,1069.25,1072.2,11780823.0
2024-02-16,1073.0,1076.0,1058.0,1068.75,8660907.0
2024-02-19,1069.0,1070.0,1060.1,1062.95,7562645.0
2024-02-20,1059.0,1090.5,1057.7,1088.6,8722800.0
2024-02-21,1093.85,1093.95,1073.1,1084.2,9177213.0
2024-02-22,1090.3,1110.7,1081.5,1100.9,14633340.0
2024-02-23,1099.0,1107.4,1090.0,1096.8,6250943.0
2024-02-26,1093.45,1094.8,1079.65,1085.2,5354189.0
2024-02-27,1081.65,1088.55,1072.05,1079.05,6546815.0
2024-02-28,1077.4,1085.0,1064.05,1074.2,7643191.0
2024-02-29,1071.0,1082.3,1055.35,1075.1,13648997.0
2024-03-01,1076.0,1101.7,1076.0,1099.25,4819390.0
2024-03-04,1099.25,1108.9,1093.1,1106.75,5895441.0
2024-03-05,1102.2,1110.9,1094.5,1100.8,4851446.0
2024-03-06,1100.2,1131.95,1095.35,1125.0,13787638.0
2024-03-07,1126.0,1126.9,1107.55,1111.45,6943879.0
2024-03-11,1112.25,1120.0,1101.9,1105.1,6751641.0
2024-03-12,1105.0,1121.4,1084.25,1097.0,9817138.0
2024-03-13,1096.0,1099.55,1070.75,1080.4,11503890.0
2024-03-14,1075.0,1081.25,1055.6,1058.25,10253613.0
2024-03-15,1056.25,1056.25,1030.25,1046.4,17798175.0
2024-03-18,1044.0,1066.9,1043.6,1061.35,7612407.0
2024-03-19,1055.55,1060.95,1046.7,1050.8,6728886.0
2024-03-20,1050.0,1057.45,1030.95,1034.75,12619644.0
2024-03-21,1039.35,1050.55,1028.15,1035.6,9903738.0
2024-03-22,1040.1,1047.25,1029.95,1033.3,9891194.0
2024-03-26,1029.0,1044.2,1027.5,1040.55,9656767.0
2024-03-27,1045.8,1057.55,1044.25,1052.85,17027308.0
2024-03-28,1052.85,1058.4,1044.1,1047.2,10235318.0
2024-04-01,1052.35,1063.75,1048.9,1053.1,5484556.0
2024-04-02,1051.0,1055.85,1040.2,1047.2,13617893.0
2024-04-03,1043.8,1070.3,1043.75,1063.25,11573590.0
2024-04-04,1070.0,1080.7,1059.15,1062.95,17964844.0
2024-04-05,1061.1,1063.0,1048.1,1059.1,9210187.0
2024-04-08,1067.0,1079.45,1063.55,1076.05,4967186.0
2024-04-09,1076.05,1076.05,1076.05,1076.05,458401.0
2024-04-10,1086.2,1093.0,1080.0,1087.8,9064074.0
2024-04-12,1079.5,1096.4,1071.1,1073.45,18045983.0
2024-04-15,1063.1,1071.0,1055.25,1057.95,8889435.0
2024-04-16,1049.95,1057.85,1044.35,1051.9,7107881.0
2024-04-18,1044.15,1051.4,1013.85,1024.0,17832438.0
2024-04-19,1015.0,1036.95,995.7,1029.1,21598007.0
2024-04-22,1039.0,1058.5,1032.0,1053.95,9410832.0
2024-04-23,1058.0,1060.25,1048.75,1055.75,8300012.0
2024-04-24,1056.0,1068.95,1056.0,1063.25,5641163.0
2024-04-25,1100.0,1133.95,1086.1,1127.0,46136295.0
2024-04-26,1130.0,1141.35,1123.0,1130.3,10133766.0
2024-04-29,1130.3,1164.0,1125.3,1159.25,15183242.0
2024-04-30,1160.15,1182.9,1155.15,1165.9,18965164.0
2024-05-02,1156.0,1174.0,1148.0,1149.85,12302236.0
2024-05-03,1150.9,1163.25,1134.1,1141.5,9993632.0
2024-05-06,1143.9,1156.0,1135.65,1143.65,7490104.0
2024-05-07,1146.05,1148.8,1124.05,1127.7,7115509.0
2024-05-08,1124.65,1135.45,1118.25,1128.65,8175609.0
2024-05-09,1122.0,1134.55,1112.2,1115.65,5226693.0
2024-05-10,1123.7,1140.0,1113.35,1120.1,7242718.0
2024-05-13,1120.1,1135.4,1105.05,1132.0,5513160.0
2024-05-14,1129.95,1136.1,1118.1,1122.85,5471143.0
2024-05-15,1125.55,1131.2,1118.6,1128.05,5436338.0
2024-05-16,1134.15,1143.95,1111.3,1139.3,10750526.0
2024-05-17,1132.0,1146.0,1126.1,1141.35,9909986.0
2024-05-21,1136.0,1145.75,1129.2,1137.65,8162017.0
2024-05-22,1142.0,1142.0,1117.95,1126.0,9094033.0
2024-05-23,1126.0,1169.65,1125.75,1165.25,12818081.0
2024-05-24,1165.5,1177.0,1160.6,1174.0,8814997.0
2024-05-27,1178.9,1196.0,1168.0,1187.0,10450046.0
2024-05-28,1188.0,1192.4,1179.0,1183.4,4018776.0
2024-05-29,1172.0,1185.9,1156.0,1159.75,9418064.0
2024-05-30,1155.2,1179.8,1155.0,1167.95,7232217.0
2024-05-31,1173.0,1178.0,1153.4,1162.15,10057642.0
2024-06-03,1197.05,1242.2,1193.4,1223.9,22197339.0
2024-06-04,1224.0,1224.0,1101.55,1131.25,24135989.0
2024-06-05,1138.0,1193.0,1110.7,1184.5,21039499.0
2024-06-06,1192.1,1195.9,1163.25,1170.95,12006879.0
2024-06-07,1178.0,1195.2,1166.75,1186.8,8583998.0
2024-06-10,1185.0,1212.4,1185.0,1200.0,9995057.0
2024-06-11,1204.45,1209.35,1190.45,1194.6,9390212.0
2024-06-12,1192.1,1206.15,1184.1,1187.9,7199718.0
2024-06-13,1201.8,1202.0,1173.45,1174.65,5321148.0
2024-06-14,1180.95,1184.65,1170.0,1181.05,4451031.0
2024-06-18,1194.0,1194.0,1181.15,1191.9,6837181.0
