date,open,high,low,close,volume
2026-04-06,1836.9,1909.0,1802.1,1902.2,3153437.0
2026-04-07,1890.0,1904.6,1865.0,1882.1,1566909.0
2026-04-08,2000.0,2099.0,1975.1,2043.8,4197831.0
2026-04-09,2039.8,2065.0,2010.3,2040.5,2481188.0
2026-04-10,2043.1,2094.6,2041.7,2086.8,1700162.0
2026-04-13,2010.2,2159.0,2000.2,2129.0,3729773.0
2026-04-15,2187.0,2200.0,2136.0,2144.4,1779015.0
2026-04-16,2170.0,2210.4,2161.1,2203.7,2188912.0
2026-04-17,2240.0,2240.0,2186.1,2218.3,2408901.0
2026-04-20,2218.3,2280.1,2202.2,2229.6,1795338.0
2026-04-21,2229.7,2255.0,2220.0,2226.0,1818221.0
2026-04-22,2229.0,2278.6,2224.1,2260.8,3517237.0
2026-04-23,2243.5,2333.9,2221.8,2300.0,2948009.0
2026-04-24,2310.2,2321.4,2227.0,2287.6,2271317.0
2026-04-27,2300.2,2337.0,2286.0,2321.8,1500864.0
2026-04-28,2321.8,2420.0,2320.9,2412.4,4375556.0
2026-04-29,2427.6,2443.8,2388.0,2425.9,4656967.0
2026-04-30,2394.9,2420.0,2328.8,2408.4,3538354.0
2026-05-04,2390.4,2515.0,2375.0,2485.7,6039537.0
2026-05-05,2470.0,2511.9,2450.0,2462.0,1622580.0
2026-05-06,2475.5,2546.5,2472.2,2540.3,3169133.0
