date,open,high,low,close,volume
2026-04-01,1399.7,1399.7,1349.0,1354.4,2469237.0
2026-04-02,1347.0,1412.8,1341.2,1402.2,6509389.0
2026-04-06,1397.0,1422.3,1394.1,1403.3,2134581.0
2026-04-07,1391.0,1446.5,1388.1,1441.6,3459049.0
2026-04-08,1449.9,1466.0,1431.9,1461.0,4239052.0
2026-04-09,1458.9,1469.0,1436.0,1464.9,3101205.0
2026-04-10,1452.0,1457.6,1421.1,1451.2,3450066.0
2026-04-13,1441.0,1447.8,1417.5,1429.4,2252652.0
2026-04-15,1445.0,1474.9,1437.1,1451.3,3993858.0
2026-04-16,1460.0,1468.7,1435.1,1450.2,5229848.0
2026-04-17,1443.3,1458.0,1430.0,1442.3,3319268.0
2026-04-20,1445.9,1451.9,1424.0,1428.3,2352656.0
2026-04-21,1430.0,1455.0,1422.4,1441.2,3091487.0
2026-04-22,1345.0,1358.0,1281.0,1285.3,33066256.0
2026-04-23,1290.0,1294.3,1272.0,1277.6,8304759.0
2026-04-24,1264.4,1264.8,1198.1,1203.2,10903519.0
2026-04-27,1209.0,1232.0,1201.0,1228.2,6066942.0
2026-04-28,1227.9,1232.7,1192.3,1196.0,6643295.0
2026-04-29,1200.0,1210.8,1192.1,1200.2,4777201.0
2026-04-30,1200.0,1213.7,1184.0,1199.1,5070033.0
2026-05-04,1208.0,1213.5,1191.4,1200.5,3318673.0
2026-05-05,1200.0,1205.4,1190.0,1200.2,2459953.0
2026-05-06,1208.0,1212.0,1186.4,1189.1,3541520.0
