TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-06-03,2025-06-03,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,9600.00,9640.00,9600.00,9631.00,9631.00,9580.00,,9631.00,,,80,768463.06,11,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,9680.00,9680.00,9421.00,9525.77,9515.00,9496.20,,9525.77,,,215,2055430.34,49,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,9460.00,9534.99,9460.00,9515.58,9517.00,9454.38,,9483.75,,,781,7433234.11,110,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,9495.00,9540.00,9483.01,9532.14,9540.00,9446.13,,9532.14,,,868,8264437.55,68,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,9598.00,9598.99,9557.00,9586.86,9584.00,9518.73,,9586.86,,,190,1821010.78,33,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,9436.00,9539.96,9436.00,9538.32,9539.00,9458.88,,9538.32,,,355,3381922.12,51,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,9500.00,9547.50,9491.00,9521.14,9525.00,9470.00,,9518.36,,,154,1465646.85,32,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,9500.12,9599.99,9500.12,9599.99,9599.99,9499.00,,9599.99,,,8,76400.44,3,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,540,IN0020170117,SGBNOV25IX,GB,,,,,2.50%GOLDBONDS 2025SR-IX,9405.01,9445.00,9405.01,9445.00,9445.00,9370.01,,9445.00,,,3,28295.01,2,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,862,IN0020170158,SGBDEC2513,GB,,,,,2.50%GOLDBONDS2025SR-XIII,9600.00,9600.00,9600.00,9600.00,9600.00,9500.00,,9600.00,,,6,57600.00,2,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,9599.00,9610.00,9599.00,9600.00,9600.00,9500.00,,9600.00,,,35,336105.90,13,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,9560.00,9600.00,9501.00,9599.94,9599.00,9499.99,,9599.94,,,30,287450.00,7,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,9550.00,9550.00,9550.00,9550.00,9550.00,9500.00,,9550.00,,,63,601650.00,2,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,9600.00,9900.00,9600.00,9900.00,9900.00,9500.00,,9900.00,,,11,108600.00,3,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,9551.11,9621.11,9505.00,9549.00,9549.00,9451.11,,9549.00,,,22,209669.32,7,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,9540.21,9610.00,9540.21,9610.00,9610.00,9540.21,,9610.00,,,7,67030.63,5,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,9500.01,9597.99,9500.01,9532.30,9530.04,9305.01,,9532.30,,,65,619821.09,12,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,9500.01,9592.99,9500.01,9550.58,9551.00,9500.00,,9550.58,,,47,448246.12,7,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,9515.01,9515.01,9515.01,9515.01,9515.01,9495.00,,9470.01,,,5,47575.05,1,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,9500.00,9690.00,9469.00,9690.00,9690.00,9449.99,,9690.00,,,6,57066.00,3,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,9460.00,9460.00,9460.00,9460.00,9460.00,9680.00,,9528.50,,,1,9460.00,1,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,9648.00,9669.00,9590.00,9612.50,9620.00,9541.77,,9612.50,,,203,1950112.90,60,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,9712.00,9712.00,9451.00,9534.22,9540.00,9436.51,,9534.22,,,987,9397433.62,50,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,9600.00,9640.00,9600.00,9620.76,9625.00,9557.35,,9620.76,,,980,9411619.70,47,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,9500.00,9578.00,9500.00,9578.00,9578.00,9500.00,,9492.00,,,16,152724.98,9,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,9687.00,9714.90,9550.00,9601.20,9615.00,9524.40,,9601.18,,,986,9460614.68,182,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,9448.00,9590.00,9446.00,9560.00,9560.00,9446.00,,9560.00,,,442,4202080.80,51,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,9500.00,9625.00,9500.00,9562.99,9550.00,9478.67,,9562.99,,,165,1580927.62,31,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,9530.00,9530.00,9502.00,9502.00,9502.00,9500.00,,9502.00,,,11,104662.00,2,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,9699.99,9699.99,9501.01,9599.82,9599.99,9484.97,,9599.82,,,148,1419856.31,7,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,9469.57,9585.00,9469.57,9546.06,9546.07,9469.57,,9546.06,,,918,8749767.76,54,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,9480.00,9567.97,9480.00,9555.10,9550.00,9483.73,,9555.10,,,257,2451668.33,40,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,9550.00,9670.00,9550.00,9650.00,9650.00,9549.99,,9693.82,,,106,1017961.01,32,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,9550.50,9650.00,9550.00,9644.00,9640.00,9549.82,,9644.35,,,267,2568045.60,49,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,9500.00,9572.00,9500.00,9572.00,9572.00,9515.00,,9572.00,,,451,4295833.39,33,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,9489.99,9589.90,9489.99,9541.82,9530.00,9489.99,,9541.82,,,235,2239039.69,40,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,9499.99,9534.99,9475.00,9533.62,9534.95,9472.32,,9533.62,,,233,2216425.50,46,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,9550.00,9650.00,9550.00,9650.00,9650.00,9553.45,,9650.00,,,27,258671.59,15,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,9715.00,9845.00,9715.00,9844.50,9835.00,9699.23,,9842.38,,,140,1373850.00,31,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,9718.84,10000.00,9617.49,9985.55,10000.00,9717.49,,9985.55,,,184,1830240.12,72,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,9722.91,9722.91,9540.01,9605.00,9605.00,9532.26,,9564.03,,,60,577616.91,20,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,9505.00,9598.00,9505.00,9564.16,9561.00,9521.00,,9573.94,,,79,755552.04,28,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,9894.65,9894.65,9606.00,9775.83,9770.11,9653.32,,9775.83,,,548,5359131.35,149,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,9710.00,9799.00,9643.94,9741.60,9747.99,9643.94,,9741.60,,,1084,10539546.71,217,F1,1,,,,,
2025-06-03,2025-06-03,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,9453.45,9850.00,9453.45,9823.67,9818.00,9695.85,,9826.39,,,1126,11055655.77,244,F1,1,,,,,
