TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-12-15,2025-12-15,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,13495.00,13589.98,13495.00,13555.12,13555.00,13451.45,,13555.12,,,283,3830840.49,71,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,13500.00,13648.99,13455.15,13648.22,13648.99,13455.15,,13648.22,,,552,7504820.76,117,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,13496.75,13660.00,13496.75,13649.38,13658.25,13496.75,,13649.38,,,471,6412520.70,110,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,13727.16,13727.16,13458.00,13674.14,13675.00,13458.00,,13674.14,,,93,1266939.66,41,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,13599.98,13699.99,13550.13,13690.71,13690.71,13449.00,,13689.99,,,142,1935182.76,46,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,13550.00,13700.00,13455.02,13700.00,13700.00,13397.48,,13700.00,,,418,5688383.26,101,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,13509.82,13686.98,13509.81,13686.61,13686.98,13509.82,,13684.20,,,337,4595905.26,77,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,795,IN0020170141,SGBDEC2512,GB,,,,,2.50%GOLDBONDS2025 SR-XII,13200.00,13400.00,13200.00,13400.00,13400.00,13200.00,,13400.40,,,6,79800.00,4,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,13874.01,14570.00,13824.00,14390.50,14300.00,13924.00,,14390.50,,,100,1403779.12,21,F1,1,,,,,
2025-12-15,2025-12-15,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,13531.03,14250.00,13531.03,14250.00,14250.00,13531.01,,14250.00,,,16,225124.08,11,F1,1,,,,,
