TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-13,2026-03-13,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15514.04,15791.00,15514.04,15743.15,15750.00,15792.00,,15740.99,,,444,6983255.40,37,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15730.00,15790.69,15705.00,15744.00,15744.00,15807.77,,15744.00,,,258,4061982.90,68,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15788.69,15836.25,15740.00,15798.79,15800.00,15797.15,,15798.79,,,1367,21589894.00,146,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15710.94,15799.97,15710.94,15740.63,15735.50,15789.88,,15740.63,,,144,2265875.67,51,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15750.00,15787.00,15708.07,15742.91,15748.00,15802.81,,15742.91,,,400,6301843.84,72,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15720.00,15888.99,15650.00,15775.68,15810.00,15918.31,,15774.29,,,355,5595657.49,129,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15800.00,15899.00,15694.00,15756.85,15742.00,15841.08,,15756.85,,,666,10510477.63,91,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,15514.00,15829.00,15514.00,15829.00,15829.00,15919.00,,15829.00,,,14,217876.00,6,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15699.00,15755.00,15699.00,15754.16,15755.00,15708.31,,15754.16,,,33,518408.00,6,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15700.00,15701.00,15700.00,15701.00,15701.00,15519.00,,15701.00,,,3,47102.00,3,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15799.99,15799.99,15750.00,15750.00,15750.00,15799.99,,15750.00,,,12,189099.98,4,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15719.90,15769.00,15719.90,15732.85,15769.00,15729.01,,15732.85,,,55,865244.03,6,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15763.20,15765.00,15686.18,15730.00,15730.00,15787.75,,15730.00,,,169,2659613.16,33,F1,1,,,,,
2026-03-13,2026-03-13,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15673.00,15673.00,15673.00,15673.00,15673.00,15672.00,,15673.00,,,1,15673.00,1,F1,1,,,,,
