date,equity
2026-01-27,25338.4
2026-02-02,24860.050000000003
2026-02-09,25578.550000000003
2026-02-10,26323.930000000004
2026-02-16,26455.930000000004
2026-02-12,27177.070000000003
2026-02-17,27499.570000000003
2026-02-16,27000.370000000003
2026-02-18,26954.170000000002
2026-02-19,26529.97
2026-02-20,26649.97
2026-02-20,26448.370000000003
2026-02-23,26763.370000000003
2026-02-24,27268.420000000002
2026-02-25,28017.52
2026-02-26,28766.77
2026-02-26,28768.77
2026-02-26,29513.61
2026-03-02,29019.97
2026-03-04,28551.97
2026-03-02,28088.47
2026-03-02,27615.550000000003
2026-03-02,27269.050000000003
2026-03-09,26784.97
2026-03-09,26647.57
2026-03-09,26172.829999999998
2026-03-09,26039.329999999998
2026-03-09,25568.41
2026-03-12,25068.46
2026-03-12,24713.8
2026-03-12,24232.12
2026-03-13,24208.469999999998
2026-03-13,23796.719999999998
2026-03-18,23626.719999999998
2026-03-13,23136.719999999998
2026-03-16,22864.469999999998
2026-03-19,22822.67
2026-03-19,22825.67
2026-03-17,23575.51
2026-03-20,23822.51
2026-03-19,23336.109999999997
2026-03-20,24082.569999999996
2026-03-25,24733.409999999996
2026-03-24,24240.209999999995
2026-03-23,23823.209999999995
2026-03-27,24045.509999999995
2026-03-27,23957.009999999995
2026-03-30,23797.109999999993
2026-03-30,23329.109999999993
2026-04-02,23453.059999999994
2026-04-02,23004.859999999993
2026-04-06,23724.139999999992
2026-04-07,24460.339999999993
2026-04-06,23964.43999999999
2026-04-09,24143.639999999992
2026-04-08,24882.55999999999
2026-04-10,25164.55999999999
2026-04-10,24708.34999999999
2026-04-10,25410.34999999999
2026-04-10,26156.02999999999
2026-04-16,25679.299999999992
2026-04-16,26421.799999999992
2026-04-20,26702.799999999992
2026-04-20,26555.199999999993
2026-04-20,26456.699999999993
2026-04-22,26511.099999999995
2026-04-20,27231.249999999996
2026-04-27,27258.999999999996
2026-04-27,27654.999999999996
2026-04-27,27900.999999999996
2026-04-27,27407.799999999996
2026-04-28,28151.939999999995
2026-04-30,28850.159999999996
2026-05-05,28383.959999999995
2026-05-05,28243.359999999997
2026-04-30,27751.209999999995
2026-05-04,28491.409999999996
2026-05-06,28878.409999999996
2026-05-06,29066.409999999996
2026-05-06,28734.909999999996
2026-05-06,28719.609999999997
2026-05-06,28223.709999999995
