date,equity
2026-03-02,23756.96
2026-02-27,22558.52
2026-03-12,21341.920000000002
2026-03-12,23801.120000000003
2026-03-04,22582.070000000003
2026-03-20,22703.670000000002
2026-03-12,21526.410000000003
2026-03-13,20296.290000000005
2026-03-16,19050.430000000004
2026-03-23,17819.230000000003
2026-03-23,16595.050000000003
2026-04-01,19076.65
2026-03-23,17906.850000000002
2026-04-02,16703.010000000002
2026-04-08,19151.910000000003
2026-04-15,19694.910000000003
2026-04-08,22142.550000000003
2026-04-20,24642.550000000003
2026-04-16,27118.270000000004
2026-04-27,29611.670000000006
2026-04-27,30005.270000000004
2026-04-28,28779.470000000005
2026-05-05,29436.470000000005
2026-05-05,28215.470000000005
2026-05-06,29609.470000000005
2026-05-06,30030.970000000005
2026-05-06,30096.520000000004
2026-05-06,30807.970000000005
