date,equity
2026-03-02,24533.9
2026-03-04,24099.56
2026-03-06,23680.16
2026-03-23,23181.98
2026-02-27,22702.62
2026-04-02,22255.94
2026-03-13,21785.039999999997
2026-03-13,21350.889999999996
2026-03-13,20884.629999999997
2026-03-24,20536.12
2026-04-16,21189.92
2026-04-16,21830.519999999997
2026-04-15,23054.969999999998
2026-04-16,24239.969999999998
2026-05-05,24546.569999999996
2026-05-06,24620.969999999998
2026-04-28,24130.409999999996
2026-05-06,23957.909999999996
2026-05-06,24107.909999999996
2026-05-06,24609.659999999996
2026-05-06,24539.659999999996
