symbol,signal_date,entry_date,exit_date,side,entry_price,exit_price,stop_loss,target_price,quantity,pnl,pnl_pct,holding_days,confidence,score,market_trend,entry_point,avg_volume,macd_crossover,ema_crossover,price_position,bullish_reversal,comments
BAJAJFINSV,2025-09-11,2025-09-12,2025-09-25,LONG,2036.1,2035.6,1934.29,2239.72,2,-1.0,-0.02,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
TATACONSUM,2025-09-15,2025-09-16,2025-09-29,LONG,1103.0,1123.1,1047.85,1213.3,4,80.4,1.82,10,High,7,Up,Good,Good,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 7/7
HINDALCO,2025-09-18,2025-09-19,2025-10-03,LONG,752.0,780.35,714.4,827.2,6,170.1,3.77,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
ADANIENT,2025-09-23,2025-09-24,2025-09-29,LONG,2655.0,2522.25,2522.25,2920.5,1,-132.75,-5.0,4,Medium,4,Up,Weak,Good,MACD cross,Away from 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
ASIANPAINT,2025-09-24,2025-09-25,2025-09-29,LONG,2458.5,2335.57,2335.57,2704.36,2,-245.86,-5.0,3,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
NTPC,2025-09-25,2025-09-26,2025-10-10,LONG,340.5,339.7,323.47,374.56,14,-11.2,-0.23,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
AXISBANK,2025-09-29,2025-09-30,2025-10-14,LONG,1130.0,1176.8,1073.5,1243.0,4,187.2,4.14,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
DRREDDY,2025-09-29,2025-09-30,2025-10-14,LONG,1235.1,1237.3,1173.34,1358.62,4,8.8,0.18,10,Medium,4,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,No reversal,Signal score 4/7
ETERNAL,2025-09-30,2025-10-01,2025-10-15,LONG,325.5,354.35,309.22,358.06,15,432.75,8.86,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ONGC,2025-10-03,2025-10-06,2025-10-17,LONG,242.73,247.69,230.59,267.01,20,99.2,2.04,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
JSWSTEEL,2025-10-10,2025-10-13,2025-10-27,LONG,1160.9,1150.6,1102.86,1276.98,4,-41.2,-0.89,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
ADANIPORTS,2025-10-14,2025-10-15,2025-10-29,LONG,1430.0,1454.8,1358.5,1573.0,3,74.4,1.73,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BAJAJFINSV,2025-10-14,2025-10-15,2025-10-29,LONG,2024.5,2137.0,1923.27,2226.96,2,225.0,5.56,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
CIPLA,2025-10-15,2025-10-16,2025-10-30,LONG,1565.0,1540.1,1486.75,1721.5,3,-74.7,-1.59,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ETERNAL,2025-10-17,2025-10-20,2025-10-23,LONG,345.0,327.75,327.75,379.5,14,-241.5,-5.0,3,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
HINDALCO,2025-10-23,2025-10-24,2025-11-06,LONG,811.35,770.78,770.78,892.49,6,-243.42,-5.0,9,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 5/7
DRREDDY,2025-10-27,2025-10-28,2025-10-30,LONG,1283.9,1219.7,1219.7,1412.3,3,-192.6,-5.0,3,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
BEL,2025-10-29,2025-10-30,2025-11-13,LONG,407.8,419.8,387.41,448.58,12,144.0,2.94,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
NTPC,2025-10-29,2025-10-30,2025-11-04,LONG,349.0,331.55,331.55,383.9,14,-244.3,-5.0,4,Medium,4,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI not in zone,No reversal,Signal score 4/7
ADANIPORTS,2025-10-30,2025-10-31,2025-11-14,LONG,1457.9,1512.7,1385.01,1603.68,3,164.4,3.76,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
BAJAJFINSV,2025-10-30,2025-10-31,2025-11-11,LONG,2115.0,2009.25,2009.25,2326.5,2,-211.5,-5.0,7,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
AXISBANK,2025-11-04,2025-11-06,2025-11-19,LONG,1225.0,1270.4,1163.75,1347.5,4,181.6,3.71,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
NTPC,2025-11-06,2025-11-07,2025-11-20,LONG,324.4,326.6,308.18,356.84,15,33.0,0.68,10,Medium,4,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,No reversal,Signal score 4/7
RELIANCE,2025-11-11,2025-11-12,2025-11-25,LONG,1505.0,1539.7,1429.75,1655.5,3,104.1,2.31,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
INFY,2025-11-13,2025-11-14,2025-11-27,LONG,1520.0,1566.4,1444.0,1672.0,3,139.2,3.05,10,Medium,4,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI not in zone,No reversal,Signal score 4/7
BEL,2025-11-14,2025-11-17,2025-11-24,LONG,427.95,406.55,406.55,470.75,11,-235.4,-5.0,6,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
BPCL,2025-11-19,2025-11-20,2025-12-03,LONG,367.0,358.4,348.65,403.7,13,-111.8,-2.34,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
HDFCLIFE,2025-11-20,2025-11-21,2025-12-04,LONG,760.0,760.8,722.0,836.0,6,4.8,0.11,10,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
HINDALCO,2025-11-24,2025-11-25,2025-12-08,LONG,777.95,819.45,739.05,855.75,6,249.0,5.33,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BEL,2025-11-25,2025-11-26,2025-12-08,LONG,410.25,389.74,389.74,451.27,12,-246.12,-5.0,9,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
KOTAKBANK,2025-11-27,2025-11-28,2025-12-11,LONG,2119.0,2180.2,2013.05,2330.9,2,122.4,2.89,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ADANIPORTS,2025-12-03,2025-12-04,2025-12-17,LONG,1497.7,1486.3,1422.82,1647.46,3,-34.2,-0.76,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BPCL,2025-12-04,2025-12-05,2025-12-18,LONG,356.0,363.35,338.2,391.6,14,102.9,2.06,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
AXISBANK,2025-12-08,2025-12-09,2025-12-22,LONG,1272.0,1233.2,1208.4,1399.2,3,-116.4,-3.05,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
INDUSINDBK,2025-12-08,2025-12-09,2025-12-22,LONG,841.45,856.4,799.38,925.59,5,74.75,1.78,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
SBIN,2025-12-11,2025-12-12,2025-12-26,LONG,966.0,966.3,917.7,1062.6,5,1.5,0.03,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
ADANIPORTS,2025-12-18,2025-12-19,2026-01-02,LONG,1495.0,1489.5,1420.25,1644.5,3,-16.5,-0.37,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
KOTAKBANK,2025-12-18,2025-12-19,2026-01-02,LONG,2168.5,2195.1,2060.07,2385.36,2,53.2,1.23,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
M&M,2025-12-22,2025-12-23,2026-01-06,LONG,3619.2,3785.6,3438.24,3981.12,1,166.4,4.6,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
HDFCLIFE,2025-12-22,2025-12-23,2026-01-06,LONG,759.95,777.85,721.95,835.95,6,107.4,2.36,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BHARTIARTL,2025-12-26,2025-12-29,2026-01-09,LONG,2105.4,2027.1,2000.13,2315.94,2,-156.6,-3.72,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
TITAN,2026-01-02,2026-01-05,2026-01-19,LONG,4051.7,4144.1,3849.11,4456.88,1,92.4,2.28,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
ADANIPORTS,2026-01-05,2026-01-06,2026-01-12,LONG,1490.0,1415.5,1415.5,1639.0,3,-223.5,-5.0,5,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
BPCL,2026-01-06,2026-01-07,2026-01-08,LONG,371.55,352.97,352.97,408.71,13,-241.54,-5.0,2,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
DRREDDY,2026-01-06,2026-01-07,2026-01-13,LONG,1252.6,1189.97,1189.97,1377.86,3,-187.89,-5.0,5,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
INDUSINDBK,2026-01-08,2026-01-09,2026-01-23,LONG,878.05,892.45,834.15,965.85,5,72.0,1.64,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
AXISBANK,2026-01-09,2026-01-12,2026-01-27,LONG,1274.7,1315.8,1210.96,1402.18,3,123.3,3.22,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BEL,2026-01-12,2026-01-13,2026-01-21,LONG,419.75,398.76,398.76,461.73,11,-230.89,-5.0,6,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
HCLTECH,2026-01-13,2026-01-14,2026-01-29,LONG,1665.0,1721.6,1581.75,1831.5,3,169.8,3.4,10,High,7,Up,Good,Good,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 7/7
ASIANPAINT,2026-01-19,2026-01-20,2026-01-27,LONG,2740.0,2603.0,2603.0,3014.0,1,-137.0,-5.0,5,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
TCS,2026-01-21,2026-01-22,2026-02-04,LONG,3150.0,2992.5,2992.5,3465.0,1,-157.5,-5.0,9,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
ONGC,2026-01-23,2026-01-27,2026-01-29,LONG,246.6,271.26,234.27,271.26,20,493.2,10.0,3,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
INDUSINDBK,2026-01-27,2026-01-28,2026-02-10,LONG,898.75,927.6,853.81,988.63,5,144.25,3.21,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
TATACONSUM,2026-01-27,2026-01-28,2026-01-28,LONG,1190.0,1130.5,1130.5,1309.0,4,-238.0,-5.0,1,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
SBILIFE,2026-01-28,2026-01-29,2026-01-30,LONG,2057.4,1954.53,1954.53,2263.14,2,-205.74,-5.0,2,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BPCL,2026-01-29,2026-01-30,2026-02-12,LONG,366.7,377.7,348.36,403.38,13,143.0,3.0,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
TATACONSUM,2026-01-29,2026-01-30,2026-02-12,LONG,1106.5,1149.3,1051.17,1217.16,4,171.2,3.87,10,Medium,4,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,No reversal,Signal score 4/7
HCLTECH,2026-01-30,2026-02-02,2026-02-04,LONG,1670.0,1586.5,1586.5,1837.0,2,-167.0,-5.0,3,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ICICIBANK,2026-02-04,2026-02-05,2026-02-18,LONG,1414.0,1408.2,1343.3,1555.4,3,-17.4,-0.41,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
ADANIPORTS,2026-02-06,2026-02-09,2026-02-16,LONG,1575.9,1497.11,1497.11,1733.48,3,-236.37,-5.0,6,Medium,4,Up,Weak,Good,MACD cross,Away from 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
INDUSINDBK,2026-02-11,2026-02-12,2026-02-25,LONG,928.7,937.35,882.26,1021.58,5,43.25,0.93,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
AXISBANK,2026-02-12,2026-02-13,2026-02-26,LONG,1341.3,1395.5,1274.23,1475.44,3,162.6,4.04,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BPCL,2026-02-13,2026-02-16,2026-02-27,LONG,372.65,385.4,354.02,409.91,13,165.75,3.42,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
COALINDIA,2026-02-16,2026-02-17,2026-03-02,LONG,422.25,426.25,401.14,464.47,11,44.0,0.95,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
ONGC,2026-02-18,2026-02-19,2026-03-05,LONG,270.3,276.35,256.79,297.32,18,108.9,2.24,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
NESTLEIND,2026-02-26,2026-02-27,2026-03-04,LONG,1311.1,1245.54,1245.54,1442.22,3,-196.68,-5.0,3,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
POWERGRID,2026-02-27,2026-03-02,2026-03-16,LONG,290.0,297.75,275.5,319.0,17,131.75,2.67,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
SUNPHARMA,2026-02-27,2026-03-02,2026-03-16,LONG,1712.0,1783.2,1626.4,1883.2,2,142.4,4.16,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BPCL,2026-03-02,2026-03-04,2026-03-09,LONG,365.0,346.75,346.75,401.5,13,-237.25,-5.0,4,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ADANIPORTS,2026-03-04,2026-03-05,2026-03-13,LONG,1447.2,1374.84,1374.84,1591.92,3,-217.08,-5.0,7,Medium,5,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
HINDALCO,2026-03-05,2026-03-06,2026-03-13,LONG,955.0,907.25,907.25,1050.5,5,-238.75,-5.0,6,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
INDUSINDBK,2026-03-10,2026-03-11,2026-03-12,LONG,897.2,852.34,852.34,986.92,5,-224.3,-5.0,2,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BEL,2026-03-12,2026-03-13,2026-03-16,LONG,451.9,429.3,429.3,497.1,11,-248.6,-5.0,2,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
HINDALCO,2026-03-16,2026-03-17,2026-03-20,LONG,928.9,882.45,882.45,1021.8,5,-232.25,-5.0,4,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
SHRIRAMFIN,2026-03-16,2026-03-17,2026-03-19,LONG,999.9,949.9,949.9,1099.9,5,-250.0,-5.0,3,Medium,5,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
JSWSTEEL,2026-03-16,2026-03-17,2026-04-01,LONG,1147.0,1140.4,1089.65,1261.7,4,-26.4,-0.58,10,Medium,4,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,No reversal,Signal score 4/7
TATASTEEL,2026-03-16,2026-03-17,2026-04-01,LONG,187.8,194.6,178.41,206.58,26,176.8,3.62,10,Medium,4,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,No reversal,Signal score 4/7
TITAN,2026-03-17,2026-03-18,2026-03-23,LONG,4083.7,3879.51,3879.51,4492.08,1,-204.19,-5.0,4,High,7,Up,Good,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 7/7
COALINDIA,2026-03-19,2026-03-20,2026-04-07,LONG,456.7,463.0,433.86,502.38,10,63.0,1.38,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
SHRIRAMFIN,2026-03-20,2026-03-23,2026-03-23,LONG,930.0,883.5,883.5,1023.0,5,-232.5,-5.0,1,Medium,4,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,No reversal,Signal score 4/7
ONGC,2026-03-25,2026-03-27,2026-04-13,LONG,270.5,287.55,256.97,297.56,18,306.9,6.3,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
TATASTEEL,2026-04-02,2026-04-06,2026-04-16,LONG,193.02,212.32,183.37,212.32,25,482.5,10.0,8,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
DRREDDY,2026-04-02,2026-04-06,2026-04-20,LONG,1220.1,1232.6,1159.09,1342.12,4,50.0,1.02,10,Medium,4,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,No reversal,Signal score 4/7
NTPC,2026-04-06,2026-04-07,2026-04-21,LONG,364.85,401.33,346.61,401.33,13,474.24,10.0,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
COALINDIA,2026-04-08,2026-04-09,2026-04-23,LONG,449.25,450.65,426.79,494.17,11,15.4,0.31,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BEL,2026-04-13,2026-04-15,2026-04-28,LONG,447.5,435.75,425.12,492.26,11,-129.25,-2.63,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
ONGC,2026-04-16,2026-04-17,2026-04-30,LONG,283.4,299.55,269.23,311.74,17,274.55,5.7,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
LT,2026-04-22,2026-04-23,2026-05-06,LONG,4009.9,4008.5,3809.4,4410.9,1,-1.4,-0.03,9,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
TRENT,2026-04-22,2026-04-23,2026-04-24,LONG,4440.0,4218.0,4218.0,4884.0,1,-222.0,-5.0,2,Medium,4,Up,Weak,Good,MACD cross,Away from 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
COALINDIA,2026-04-24,2026-04-27,2026-05-06,LONG,458.5,470.2,435.57,504.36,10,117.0,2.55,7,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
SBIN,2026-04-24,2026-04-27,2026-05-05,LONG,1110.95,1055.4,1055.4,1222.05,4,-222.2,-5.0,6,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
ASIANPAINT,2026-04-28,2026-04-29,2026-05-06,LONG,2469.9,2519.0,2346.41,2716.88,2,98.2,1.99,5,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
