date,equity
2025-07-25,23890.75
2025-07-24,22651.25
2025-07-28,21414.5
2025-07-30,21531.5
2025-07-30,20826.5
2025-08-07,19586.5
2025-08-11,18926.5
2025-08-11,20287.5
2025-08-14,21794.5
2025-08-06,20599.4
2025-08-22,20437.9
2025-08-22,20701.9
2025-08-18,21985.9
2025-08-26,20744.940000000002
2025-09-01,20209.440000000002
2025-09-02,20192.170000000002
2025-09-08,20325.370000000003
2025-09-10,20392.570000000003
2025-09-10,21284.570000000003
2025-09-08,23612.070000000003
2025-09-16,24114.570000000003
2025-09-23,23300.970000000005
2025-09-24,22347.220000000005
2025-09-25,22341.220000000005
2025-09-25,21502.820000000003
2025-09-26,20317.520000000004
2025-09-29,19122.770000000004
2025-09-29,17893.470000000005
2025-10-10,17835.070000000003
2025-10-03,20299.270000000004
2025-10-13,21206.470000000005
2025-10-14,22236.070000000003
2025-10-14,22999.070000000003
2025-10-17,24053.570000000003
2025-10-27,23837.270000000004
2025-10-28,24050.270000000004
2025-10-29,24471.870000000003
2025-10-29,25821.870000000003
2025-10-23,24579.870000000003
2025-11-06,23362.770000000004
2025-10-30,22142.970000000005
2025-11-12,24410.970000000005
2025-11-13,25142.970000000005
2025-11-04,24028.850000000006
2025-11-14,24960.450000000004
2025-11-19,25868.450000000004
2025-11-18,27990.450000000004
2025-11-26,28471.650000000005
2025-11-27,29214.050000000007
2025-11-24,27972.850000000006
2025-12-02,28278.450000000004
2025-12-03,27693.650000000005
2025-12-08,27922.650000000005
2025-12-09,26705.700000000004
2025-12-11,27378.900000000005
2025-12-17,27196.500000000004
2025-12-17,26976.500000000004
2025-12-22,26239.300000000003
2025-12-18,25033.700000000004
2025-12-26,25041.200000000004
2026-01-02,24953.200000000004
2026-01-02,26297.200000000004
2026-01-02,26155.200000000004
2026-01-06,27153.600000000006
2026-01-09,26292.300000000007
2026-01-19,26846.700000000008
2026-01-20,26222.700000000008
2026-01-12,25030.700000000008
2026-01-08,23785.840000000007
2026-01-23,24189.040000000008
2026-01-27,24969.94000000001
2026-01-28,24824.94000000001
2026-01-27,23591.94000000001
2026-01-29,26081.94000000001
2026-01-29,28572.60000000001
2026-02-10,29351.55000000001
2026-01-28,28102.05000000001
2026-01-30,26867.61000000001
2026-02-11,27395.010000000013
2026-02-12,28081.010000000013
2026-02-12,28829.010000000013
2026-02-04,27660.010000000013
2026-02-18,27561.410000000014
2026-02-25,27786.310000000016
2026-02-12,26548.810000000016
2026-02-26,27524.410000000014
2026-02-27,28049.410000000014
2026-02-27,28903.660000000014
2026-03-05,29460.260000000013
2026-03-04,28214.620000000014
2026-03-16,28881.120000000014
2026-03-16,29877.920000000013
2026-03-16,29484.920000000013
2026-03-13,28254.800000000014
2026-03-13,27013.300000000014
2026-03-20,25805.600000000013
2026-03-19,24555.600000000013
2026-04-01,24146.600000000013
2026-04-01,24008.000000000015
2026-04-01,24912.400000000016
2026-04-07,25252.600000000017
2026-03-23,24043.600000000017
2026-04-10,24195.100000000017
2026-04-16,26684.800000000017
2026-04-20,26934.800000000017
2026-04-21,29415.440000000017
2026-04-23,29492.440000000017
2026-04-27,29745.940000000017
2026-04-30,31167.140000000018
2026-05-06,32655.140000000018
2026-05-06,32646.740000000016
2026-05-06,33278.540000000015
2026-05-06,32940.34000000002
2026-05-06,33818.74000000002
