date,equity
2026-02-27,24149.8
2026-02-24,22951.399999999998
2026-02-27,22468.399999999998
2026-02-27,23120.1
2026-02-25,24846.3
2026-03-04,23676.3
2026-03-02,22470.48
2026-03-04,21222.96
2026-03-06,20292.36
2026-03-06,19048.11
2026-03-05,20920.64
2026-03-09,19743.34
2026-03-09,18585.54
2026-03-09,17336.64
2026-03-10,19170.309999999998
2026-03-12,21026.809999999998
2026-03-12,19793.6
2026-03-12,18562.64
2026-03-13,17529.89
2026-03-16,17404.79
2026-03-18,16979.79
2026-03-13,15732.27
2026-03-13,14507.27
2026-03-19,14515.07
2026-03-17,16385.55
2026-03-19,16194.55
2026-03-20,15584.949999999999
2026-03-19,14338.55
2026-03-20,16208.99
2026-03-25,17836.09
2026-03-24,16589.39
2026-03-23,15442.64
2026-03-27,16004.24
2026-03-27,15650.24
2026-03-30,14412.24
2026-03-30,13188.24
2026-04-02,13499.789999999999
2026-04-02,12379.289999999999
2026-04-06,14217.449999999999
2026-04-07,16057.949999999999
2026-04-06,14813.849999999999
2026-04-09,15265.05
2026-04-08,17112.35
2026-04-10,17817.35
2026-04-10,16600.789999999997
2026-04-10,18472.789999999997
2026-04-15,20328.239999999998
2026-04-16,19215.87
2026-04-16,21078.87
2026-04-16,22948.989999999998
2026-04-20,23651.489999999998
2026-04-21,22945.89
2026-04-22,23081.89
2026-04-20,24954.28
2026-04-23,25263.879999999997
2026-04-27,25332.329999999998
2026-04-27,25947.329999999998
2026-04-27,24714.329999999998
2026-04-28,26587.51
2026-04-27,25345.51
2026-04-30,27207.43
2026-05-05,25964.23
2026-05-05,25612.73
2026-04-30,24367.88
2026-05-05,24502.88
2026-05-06,25614.08
2026-05-06,26581.58
2026-05-06,25337.480000000003
