date,equity
2025-07-30,25035.1
2025-07-25,24729.46
2025-07-30,24683.96
2025-07-25,24400.559999999998
2025-07-30,24452.359999999997
2025-08-08,24111.139999999996
2025-08-11,24383.339999999997
2025-08-14,24835.439999999995
2025-08-14,24696.639999999996
2025-08-14,24640.539999999997
2025-08-28,25206.339999999997
2025-08-19,25673.159999999996
2025-08-29,25309.109999999997
2025-09-02,25303.94
2025-09-02,25209.14
2025-09-04,25424.14
2025-09-04,26032.64
2025-09-12,26020.64
2025-09-04,25737.14
2025-09-17,25840.98
2025-09-19,26243.98
2025-09-19,26288.98
2025-09-19,26510.98
2025-09-26,26147.81
2025-09-25,25774.31
2025-10-01,25481.210000000003
2025-10-06,25318.710000000003
2025-10-07,25224.710000000003
2025-10-10,25420.510000000002
2025-10-13,25458.010000000002
2025-10-16,25614.010000000002
2025-10-20,25752.160000000003
2025-10-21,26095.660000000003
2025-10-27,26179.260000000002
2025-10-28,26234.260000000002
2025-10-31,26311.06
2025-11-04,26419.36
2025-10-31,27114.56
2025-10-30,26793.56
2025-11-12,26641.760000000002
2025-11-14,26876.660000000003
2025-11-17,27007.460000000003
2025-11-17,27455.260000000002
2025-11-19,27409.660000000003
2025-11-26,27439.860000000004
2025-11-25,27067.260000000006
2025-12-01,27241.260000000006
2025-11-24,26880.350000000006
2025-12-03,26822.850000000006
2025-12-08,27196.350000000006
2025-12-09,27260.850000000006
2025-12-10,26984.850000000006
2025-12-15,27017.650000000005
2025-12-17,26893.250000000004
2025-12-22,26903.150000000005
2025-12-23,27333.350000000006
2025-12-24,27324.850000000006
2025-12-30,27169.350000000006
2026-01-01,26913.750000000007
2026-01-06,27074.850000000006
2026-01-07,27226.650000000005
2026-01-06,27918.810000000005
2026-01-13,27830.810000000005
2026-01-16,27719.810000000005
2026-01-21,27479.210000000006
2026-01-13,27166.060000000005
2026-01-22,27249.260000000006
2026-01-21,26879.760000000006
2026-01-23,26593.760000000006
2026-02-02,26729.760000000006
2026-02-05,27352.360000000004
2026-01-27,26992.360000000004
2026-02-06,27173.410000000003
2026-01-29,27913.210000000003
2026-02-10,27970.210000000003
2026-02-02,27611.460000000003
2026-02-03,27255.460000000003
2026-02-04,26910.020000000004
2026-02-17,26847.520000000004
2026-02-12,26524.760000000006
2026-02-19,26586.010000000006
2026-02-16,26270.850000000006
2026-02-13,25901.850000000006
2026-02-26,26064.300000000007
2026-02-27,26210.300000000007
2026-03-02,26063.300000000007
2026-03-02,25750.300000000007
2026-03-02,25442.800000000007
2026-03-13,26024.200000000008
2026-03-09,25656.200000000008
2026-03-17,25703.200000000008
2026-03-06,25330.10000000001
2026-03-13,24968.30000000001
2026-03-13,24647.75000000001
2026-03-13,24314.39000000001
2026-03-30,24199.39000000001
2026-03-23,23832.82000000001
2026-03-30,23838.82000000001
2026-03-20,23492.32000000001
2026-03-23,23136.00000000001
2026-04-08,23861.60000000001
2026-04-10,23912.10000000001
2026-04-10,24382.80000000001
2026-04-17,24424.80000000001
2026-04-20,24304.00000000001
2026-04-23,24880.45000000001
2026-04-28,25328.95000000001
2026-04-28,25140.95000000001
2026-05-04,25293.95000000001
2026-04-30,26004.030000000013
2026-04-30,25751.890000000014
2026-05-06,25781.640000000014
2026-05-06,25796.940000000013
2026-05-06,26016.54000000001
2026-05-06,26061.39000000001
2026-05-06,26328.39000000001
