date,equity
2026-03-04,24502.8
2026-03-04,24116.719999999998
2026-03-09,23669.359999999997
2026-03-24,23353.659999999996
2026-03-04,22874.319999999996
2026-03-13,22560.379999999997
2026-03-13,22083.899999999998
2026-04-02,21627.899999999998
2026-03-13,21208.699999999997
2026-04-16,21442.149999999998
2026-04-10,22138.629999999997
2026-04-16,22800.549999999996
2026-04-08,23527.989999999994
2026-04-23,24252.789999999994
2026-05-06,24555.489999999994
2026-05-06,24806.489999999994
2026-04-23,24334.409999999993
2026-05-06,24900.479999999992
2026-05-06,24862.879999999994
2026-05-06,25133.179999999993
