date,equity
2025-07-30,30046.8
2025-07-25,29537.399999999998
2025-07-30,29446.399999999998
2025-07-25,28879.6
2025-07-30,28961.0
2025-08-08,28392.3
2025-08-11,28936.7
2025-08-07,28559.8
2025-08-14,29313.3
2025-08-14,29035.7
2025-08-20,30207.260000000002
2025-08-13,30917.36
2025-08-28,32048.96
2025-08-26,31467.26
2025-09-01,31288.76
2025-08-29,30722.46
2025-09-04,31152.46
2025-09-04,31760.96
2025-09-12,31741.96
2025-09-15,31699.96
2025-09-08,32697.46
2025-09-18,32655.46
2025-09-19,33058.46
2025-09-22,33497.659999999996
2025-09-26,32913.42999999999
2025-09-29,33114.42999999999
2025-09-29,32539.18999999999
2025-10-03,32090.60999999999
2025-10-07,31949.60999999999
2025-10-13,32012.10999999999
2025-10-14,31842.60999999999
2025-10-14,31862.40999999999
2025-10-17,32105.44999999999
2025-10-21,32792.44999999999
2025-10-28,32879.94999999999
2025-10-29,33442.44999999999
2025-10-29,33564.24999999999
2025-10-24,33042.44999999999
2025-10-31,34224.289999999986
2025-11-04,33667.289999999986
2025-11-12,33439.58999999999
2025-11-13,34287.88999999999
2025-11-14,34653.28999999999
2025-11-17,34882.189999999995
2025-11-19,34809.99
2025-11-26,34870.39
2025-11-27,35440.09
2025-11-25,34843.92999999999
2025-12-01,35104.92999999999
2025-12-03,34989.92999999999
2025-12-09,35093.12999999999
2025-12-10,34651.52999999999
2025-12-11,34882.52999999999
2025-12-15,34939.92999999999
2025-12-17,34753.329999999994
2025-12-23,34891.329999999994
2025-12-24,34877.729999999996
2025-12-26,34850.329999999994
2025-12-30,34570.42999999999
2026-01-01,34187.02999999999
2026-01-07,34440.02999999999
2026-01-08,35018.02999999999
2026-01-09,34626.52999999999
2026-01-13,34472.52999999999
2026-01-16,34361.52999999999
2026-01-22,34486.329999999994
2026-01-23,34368.42999999999
2026-01-21,33890.30999999999
2026-01-21,33520.80999999999
2026-02-02,33758.80999999999
2026-02-05,34749.30999999999
2026-01-27,34209.30999999999
2026-02-06,34507.50999999999
2026-01-29,35691.18999999999
2026-02-10,35793.789999999986
2026-02-02,35230.039999999986
2026-02-03,34696.039999999986
2026-02-04,34177.87999999998
2026-02-17,34077.87999999998
2026-02-12,33513.04999999998
2026-02-19,33613.49999999998
2026-02-16,33061.96999999998
2026-02-13,32569.96999999998
2026-02-26,32835.01999999998
2026-02-27,33130.01999999998
2026-03-02,32983.01999999998
2026-03-02,32435.269999999982
2026-03-02,31922.769999999982
2026-03-13,32846.169999999984
2026-03-09,32257.369999999984
2026-03-17,32341.969999999983
2026-03-17,32221.969999999983
2026-03-06,31633.619999999984
2026-03-13,31056.629999999983
2026-03-13,30501.029999999984
2026-03-30,30416.529999999984
2026-03-30,30301.529999999984
2026-03-23,29731.309999999983
2026-03-23,29152.289999999983
2026-04-01,28576.919999999984
2026-04-08,29756.019999999982
2026-04-10,30488.219999999983
2026-04-17,30561.719999999983
2026-04-20,30365.419999999984
2026-04-16,31562.019999999982
2026-04-23,32550.219999999983
2026-04-28,33274.71999999999
2026-04-30,33458.71999999999
2026-05-04,33688.21999999999
2026-04-30,34886.47999999999
2026-05-06,34832.97999999999
2026-05-06,34880.22999999999
2026-05-06,35319.429999999986
2026-05-06,35393.529999999984
2026-05-06,35749.529999999984
