date,equity
2026-01-29,24553.9
2026-01-29,24101.800000000003
2026-02-03,24528.180000000004
2026-02-02,24103.880000000005
2026-02-03,24832.880000000005
2026-02-03,25571.600000000006
2026-02-03,26281.680000000008
2026-02-03,25818.690000000006
2026-02-05,26557.010000000006
2026-02-09,26518.010000000006
2026-02-04,27261.050000000007
2026-02-09,27268.650000000005
2026-02-09,27788.650000000005
2026-02-10,27933.650000000005
2026-02-11,27450.050000000007
2026-02-13,26955.180000000008
2026-02-13,26862.08000000001
2026-02-10,27608.78000000001
2026-02-12,28284.22000000001
2026-02-13,27837.37000000001
2026-02-16,27374.77000000001
2026-02-17,28079.21000000001
2026-02-19,27859.21000000001
2026-02-19,27401.41000000001
2026-02-19,27038.41000000001
2026-02-20,27089.11000000001
2026-02-23,27035.810000000012
2026-02-24,26540.490000000013
2026-02-25,26543.490000000013
2026-02-26,26733.490000000013
2026-02-26,27482.740000000013
2026-02-24,27003.380000000012
2026-03-02,27147.880000000012
2026-02-26,26674.330000000013
2026-03-02,26239.45000000001
2026-03-02,25775.95000000001
2026-03-02,25429.45000000001
2026-03-02,26169.310000000012
2026-03-04,25672.510000000013
2026-03-04,25181.650000000012
2026-03-05,25891.57000000001
2026-03-09,25758.07000000001
2026-03-09,25299.83000000001
2026-03-10,25045.73000000001
2026-03-06,24557.93000000001
2026-03-09,24058.37000000001
2026-03-12,24789.12000000001
2026-03-11,24322.80000000001
2026-03-12,23822.85000000001
2026-03-12,23350.950000000008
2026-03-16,22852.47000000001
2026-03-12,22497.87000000001
2026-03-13,22009.71000000001
2026-03-13,21519.71000000001
2026-03-18,21126.41000000001
2026-03-16,20649.05000000001
2026-03-19,20195.15000000001
2026-03-19,20198.15000000001
2026-03-20,19956.85000000001
2026-03-20,20398.75000000001
2026-03-20,21145.21000000001
2026-03-25,21507.91000000001
2026-03-24,21014.71000000001
2026-03-27,21237.01000000001
2026-03-27,21892.930000000008
2026-03-27,21804.430000000008
2026-03-30,21336.430000000008
2026-04-02,21460.38000000001
2026-04-06,21191.38000000001
2026-04-06,20710.78000000001
2026-04-06,21430.06000000001
2026-04-01,20977.12000000001
2026-04-08,21630.32000000001
2026-04-09,21925.52000000001
2026-04-10,22499.52000000001
2026-04-10,22004.880000000012
2026-04-08,22405.380000000012
2026-04-15,23138.93000000001
2026-04-15,23309.93000000001
2026-04-15,24023.720000000012
2026-04-17,24581.720000000012
2026-04-17,24787.720000000012
2026-04-21,24508.420000000013
2026-04-21,24035.380000000012
2026-04-21,24213.920000000013
2026-04-23,24336.470000000012
2026-04-23,24543.170000000013
2026-04-27,24570.920000000013
2026-04-27,24077.720000000012
2026-04-23,23784.61000000001
2026-04-24,23301.010000000013
2026-04-27,22801.510000000013
2026-04-28,23543.750000000015
2026-04-27,23058.310000000016
2026-05-04,23791.110000000015
2026-04-30,23320.710000000014
2026-05-04,23129.460000000014
2026-04-30,23827.680000000015
2026-05-05,23361.480000000014
2026-05-06,23748.480000000014
2026-05-06,23820.480000000014
2026-05-06,24008.480000000014
2026-05-06,23676.980000000014
2026-05-06,23463.780000000013
