date,equity
2026-02-27,24836.5
2026-02-24,24596.82
2026-02-27,24516.32
2026-02-27,24642.67
2026-02-25,24889.269999999997
2026-03-04,24655.269999999997
2026-03-02,24425.589999999997
2026-03-04,24182.709999999995
2026-03-06,24013.509999999995
2026-03-06,23764.659999999996
2026-03-05,24087.509999999995
2026-03-09,23852.049999999996
2026-03-09,23686.649999999994
2026-03-09,23436.869999999995
2026-03-10,23753.019999999997
2026-03-12,24108.519999999997
2026-03-12,23875.209999999995
2026-03-12,23634.369999999995
2026-03-13,23431.869999999995
2026-03-16,23407.569999999996
2026-03-18,23322.569999999996
2026-03-13,23078.489999999994
2026-03-13,22833.489999999994
2026-03-19,22834.889999999996
2026-03-17,23205.689999999995
2026-03-19,23167.489999999994
2026-03-20,23046.839999999993
2026-03-19,22803.639999999992
2026-03-20,23172.57999999999
2026-03-25,23497.99999999999
2026-03-24,23251.39999999999
2026-03-23,23042.89999999999
2026-03-27,23148.19999999999
2026-03-24,22980.49999999999
2026-03-30,22732.89999999999
2026-03-30,22516.89999999999
2026-03-30,22275.99999999999
2026-04-02,22336.29999999999
2026-04-02,22112.19999999999
2026-04-07,22480.29999999999
2026-04-06,22236.69999999999
2026-04-01,21989.64999999999
2026-04-08,22316.24999999999
2026-04-09,22405.849999999988
2026-04-08,22775.309999999987
2026-04-10,22916.309999999987
2026-04-10,23267.309999999987
2026-04-15,23612.509999999987
2026-04-15,23692.309999999987
2026-04-16,23533.399999999987
2026-04-16,23897.899999999987
2026-04-16,24231.849999999988
2026-04-21,24094.649999999987
2026-04-21,23858.129999999986
2026-04-22,23885.329999999987
2026-04-20,24221.399999999987
2026-04-23,24279.449999999986
2026-04-27,24292.399999999987
2026-04-27,24415.399999999987
2026-04-27,24168.79999999999
2026-04-28,24540.869999999988
2026-04-27,24297.869999999988
2026-04-30,24608.189999999988
2026-05-05,24375.08999999999
2026-05-05,24304.78999999999
2026-04-30,24073.18999999999
2026-05-05,24100.18999999999
2026-05-06,24285.389999999992
2026-05-06,24478.889999999992
2026-05-06,24235.289999999994
