symbol,signal_date,entry_date,exit_date,side,entry_price,exit_price,stop_loss,target_price,quantity,pnl,pnl_pct,holding_days,confidence,score,market_trend,entry_point,avg_volume,macd_crossover,ema_crossover,price_position,bullish_reversal,comments
AXISBANK,2026-03-24,2026-03-25,2026-03-30,LONG,1200.0,1164.0,1164.0,1254.0,10,-360.0,-3.0,3,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=50.7,Bullish reversal,Signal score 4/7
COALINDIA,2026-03-25,2026-03-27,2026-04-02,LONG,446.0,449.35,432.62,466.07,28,93.8,0.75,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=25.2,Bullish reversal,Signal score 5/7
APOLLOHOSP,2026-03-27,2026-03-30,2026-04-02,LONG,7470.0,7245.9,7245.9,7806.15,1,-224.1,-3.0,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=70.3,No reversal,Signal score 4/7
SHRIRAMFIN,2026-03-27,2026-03-30,2026-04-06,LONG,888.0,927.96,861.36,927.96,14,559.44,4.5,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=34.5,No reversal,Signal score 4/7
HINDALCO,2026-03-30,2026-04-01,2026-04-07,LONG,909.0,949.9,881.73,949.9,13,531.7,4.5,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.8,No reversal,Signal score 4/7
ONGC,2026-03-30,2026-04-01,2026-04-06,LONG,290.0,281.3,281.3,303.05,43,-374.1,-3.0,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=98.7,No reversal,Signal score 4/7
POWERGRID,2026-04-02,2026-04-06,2026-04-09,LONG,294.9,298.1,286.05,308.17,42,134.4,1.09,4,High,7,Up,Good,Low,N/A,Above 200 EMA,RSI(2)=5.7,Bullish reversal,Signal score 7/7
TITAN,2026-04-02,2026-04-06,2026-04-08,LONG,4105.0,4289.73,3981.85,4289.73,3,554.19,4.5,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.9,No reversal,Signal score 4/7
APOLLOHOSP,2026-04-06,2026-04-07,2026-04-10,LONG,7370.5,7511.5,7149.39,7702.16,1,141.0,1.91,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=59.4,Bullish reversal,Signal score 5/7
SUNPHARMA,2026-04-06,2026-04-07,2026-04-10,LONG,1689.8,1639.11,1639.11,1765.84,7,-354.83,-3.0,4,Medium,5,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=7.6,Bullish reversal,Signal score 5/7
AXISBANK,2026-04-07,2026-04-08,2026-04-10,LONG,1300.1,1358.6,1261.1,1358.6,9,526.5,4.5,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=90.8,No reversal,Signal score 4/7
HINDALCO,2026-04-08,2026-04-09,2026-04-15,LONG,959.0,1002.15,930.23,1002.15,13,560.95,4.5,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=87.4,No reversal,Signal score 4/7
HEROMOTOCO,2026-04-09,2026-04-10,2026-04-16,LONG,5297.0,5138.09,5138.09,5535.36,2,-317.82,-3.0,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.5,Bullish reversal,Signal score 5/7
POWERGRID,2026-04-10,2026-04-13,2026-04-16,LONG,299.95,313.45,290.95,313.45,41,553.5,4.5,3,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=95.8,No reversal,Signal score 4/7
ADANIPORTS,2026-04-13,2026-04-15,2026-04-16,LONG,1484.3,1551.09,1439.77,1551.09,8,534.32,4.5,2,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=66.3,No reversal,Signal score 4/7
APOLLOHOSP,2026-04-13,2026-04-15,2026-04-20,LONG,7516.5,7657.0,7291.01,7854.73,1,140.5,1.87,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=92.1,No reversal,Signal score 4/7
ONGC,2026-04-15,2026-04-16,2026-04-21,LONG,288.0,283.1,279.36,300.96,43,-210.7,-1.7,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=62.5,No reversal,Signal score 4/7
HINDALCO,2026-04-16,2026-04-17,2026-04-22,LONG,1036.5,1039.9,1005.4,1083.15,12,40.8,0.33,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=93.2,No reversal,Signal score 4/7
SBIN,2026-04-16,2026-04-17,2026-04-20,LONG,1067.0,1115.01,1034.99,1115.01,11,528.11,4.5,2,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=56.2,No reversal,Signal score 4/7
INDUSINDBK,2026-04-17,2026-04-20,2026-04-23,LONG,853.9,860.35,828.28,892.33,14,90.3,0.76,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=88.5,Bullish reversal,Signal score 5/7
SBIN,2026-04-21,2026-04-22,2026-04-27,LONG,1110.0,1111.85,1076.7,1159.95,11,20.35,0.17,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=96.4,Bullish reversal,Signal score 5/7
APOLLOHOSP,2026-04-21,2026-04-22,2026-04-27,LONG,7702.0,7825.0,7470.94,8048.59,1,123.0,1.6,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=80.5,No reversal,Signal score 4/7
AXISBANK,2026-04-21,2026-04-22,2026-04-27,LONG,1370.0,1328.9,1328.9,1431.65,9,-369.9,-3.0,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=89.6,No reversal,Signal score 4/7
ONGC,2026-04-22,2026-04-23,2026-04-28,LONG,284.85,297.68,276.3,297.68,43,551.69,4.5,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=54.5,Bullish reversal,Signal score 5/7
BEL,2026-04-23,2026-04-24,2026-04-27,LONG,450.0,436.5,436.5,470.25,27,-364.5,-3.0,2,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=36.7,Bullish reversal,Signal score 5/7
SUNPHARMA,2026-04-27,2026-04-28,2026-04-30,LONG,1724.0,1801.58,1672.28,1801.58,7,543.06,4.5,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=79.2,No reversal,Signal score 4/7
AXISBANK,2026-04-28,2026-04-29,2026-05-05,LONG,1295.0,1256.15,1256.15,1353.27,9,-349.65,-3.0,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=1.6,No reversal,Signal score 5/7
BEL,2026-04-28,2026-04-29,2026-05-05,LONG,437.05,433.35,423.94,456.72,28,-103.6,-0.85,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=6.1,No reversal,Signal score 5/7
SHRIRAMFIN,2026-04-28,2026-04-29,2026-04-30,LONG,965.0,936.05,936.05,1008.43,12,-347.4,-3.0,2,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=1.8,No reversal,Signal score 5/7
APOLLOHOSP,2026-04-28,2026-04-29,2026-05-05,LONG,7745.0,7772.0,7512.65,8093.53,1,27.0,0.35,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=42.0,No reversal,Signal score 4/7
ADANIPORTS,2026-04-30,2026-05-04,2026-05-06,LONG,1702.0,1748.3,1650.94,1778.59,7,324.1,2.72,3,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=80.1,Bullish reversal,Signal score 5/7
INDUSINDBK,2026-04-30,2026-05-04,2026-05-06,LONG,925.25,946.75,897.49,966.89,13,279.5,2.32,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.0,No reversal,Signal score 4/7
ONGC,2026-05-05,2026-05-06,2026-05-06,LONG,289.95,281.25,281.25,303.0,43,-374.1,-3.0,1,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=13.2,No reversal,Signal score 4/7
