date,equity
2026-03-12,24555.52
2026-03-23,24520.32
2026-03-04,24067.02
2026-03-04,23630.58
2026-03-09,23133.600000000002
2026-03-13,22662.7
2026-03-23,22176.43
2026-03-13,21709.74
2026-03-24,21361.230000000003
2026-04-16,22015.030000000002
2026-04-16,22655.63
2026-04-08,23801.780000000002
2026-04-15,25026.230000000003
2026-04-02,24569.450000000004
2026-05-06,25187.450000000004
2026-05-06,25591.050000000003
2026-04-28,25100.49
2026-05-06,25979.99
2026-05-06,25807.49
2026-05-06,25813.440000000002
