date,equity
2026-02-06,25309.6
2026-02-24,25658.969999999998
2026-02-25,26051.769999999997
2026-02-25,25649.209999999995
2026-02-27,25882.309999999994
2026-03-04,25804.309999999994
2026-03-02,25373.809999999994
2026-03-16,24983.809999999994
2026-03-02,24487.009999999995
2026-03-04,24017.929999999993
2026-03-12,23625.509999999995
2026-03-09,23129.009999999995
2026-03-13,22694.849999999995
2026-03-12,22205.219999999994
2026-03-13,21760.739999999994
2026-03-16,21275.339999999993
2026-03-20,20780.339999999993
2026-03-23,20374.639999999992
2026-03-23,19877.379999999994
2026-03-20,19412.879999999994
2026-03-30,20403.159999999993
2026-04-06,21337.059999999994
2026-04-08,22334.759999999995
2026-04-15,22515.759999999995
2026-04-02,22071.609999999993
2026-04-02,21584.409999999993
2026-04-22,21893.909999999993
2026-04-16,22823.429999999993
2026-04-21,23808.389999999992
2026-04-27,23939.589999999993
2026-05-04,24854.589999999993
2026-05-05,25073.589999999993
2026-05-05,24574.089999999993
2026-05-06,24432.339999999993
2026-05-06,25129.339999999993
2026-05-06,25392.839999999993
2026-05-06,25384.339999999993
