date,equity
2023-02-22,24814.3
2023-02-21,24396.7
2023-02-22,23905.93
2023-02-22,23708.73
2023-02-22,23418.93
2023-02-27,23140.13
2023-02-28,22931.030000000002
2023-03-01,23216.980000000003
2023-02-28,22815.130000000005
2023-03-01,22616.630000000005
2023-03-03,22577.030000000006
2023-03-06,22865.080000000005
2023-03-06,23599.880000000005
2023-03-08,23441.030000000006
2023-03-08,23645.780000000006
2023-03-08,24394.880000000005
2023-03-10,23899.580000000005
2023-03-13,23412.380000000005
2023-03-13,22925.090000000004
2023-03-14,22691.890000000003
2023-03-10,22210.24
2023-03-15,21733.84
2023-03-16,21254.28
2023-03-17,20799.28
2023-03-15,20334.27
2023-03-20,19859.73
2023-03-21,20533.13
2023-03-21,20532.38
2023-03-17,20035.73
2023-03-20,19543.97
2023-03-22,19151.15
2023-03-24,18865.15
2023-03-24,18900.350000000002
2023-03-23,18405.850000000002
2023-03-27,17939.72
2023-03-28,17471.4
2023-03-29,17574.0
2023-03-31,17809.2
2023-03-31,17818.8
2023-04-03,17762.899999999998
2023-04-05,18436.3
2023-04-06,18402.55
2023-04-10,18169.75
2023-04-10,18501.85
2023-04-11,18417.25
2023-04-12,18713.95
2023-04-13,19017.7
2023-04-17,19327.4
2023-04-12,20061.800000000003
2023-04-18,20508.950000000004
2023-04-18,20018.230000000003
2023-04-19,19916.230000000003
2023-04-20,20227.030000000002
2023-04-21,20259.430000000004
2023-04-24,20475.030000000002
2023-04-24,20679.780000000002
2023-04-25,20912.430000000004
2023-04-26,21162.030000000002
2023-04-27,21402.030000000002
2023-04-28,21515.88
2023-04-28,22218.68
2023-05-02,22171.93
2023-05-02,22766.89
2023-05-04,23334.989999999998
2023-05-05,22848.21
2023-05-04,22368.01
2023-05-08,22296.51
2023-05-08,22754.01
2023-05-10,23121.559999999998
2023-05-10,23732.21
2023-05-11,23704.91
2023-05-11,24419.89
2023-05-11,23926.649999999998
2023-05-16,24409.05
2023-05-16,24242.1
2023-05-17,24100.55
2023-05-17,24015.05
2023-05-12,23522.03
2023-05-18,23293.129999999997
2023-05-22,23194.579999999998
2023-05-22,22956.98
2023-05-23,22936.98
2023-05-18,22441.1
2023-05-24,22119.1
2023-05-24,22329.85
2023-05-25,22935.579999999998
