date,equity
2026-03-02,24533.86
2026-02-27,24034.510000000002
2026-03-12,23730.36
2026-03-12,24705.56
2026-03-04,24241.16
2026-03-20,24285.96
2026-03-12,23893.54
2026-03-13,23459.38
2026-03-16,22973.98
2026-03-23,22477.18
2026-03-23,21978.44
2026-04-01,22955.239999999998
2026-03-23,22662.789999999997
2026-04-02,22219.269999999997
2026-04-08,23216.969999999998
2026-04-15,23397.969999999998
2026-04-08,24349.829999999998
2026-04-20,25349.829999999998
2026-04-16,26318.589999999997
2026-04-27,27277.589999999997
2026-04-27,27408.789999999997
2026-04-28,26932.089999999997
2026-05-05,27151.089999999997
2026-05-05,26651.589999999997
2026-05-06,27348.589999999997
2026-05-06,27489.089999999997
2026-05-06,27514.389999999996
2026-05-06,27777.889999999996
