date,equity
2026-03-02,24627.12
2026-03-04,24337.559999999998
2026-03-06,24002.039999999997
2026-03-23,23634.959999999995
2026-02-27,23275.439999999995
2026-04-02,22940.429999999997
2026-03-13,22704.979999999996
2026-03-13,22357.659999999996
2026-03-13,22046.819999999996
2026-03-24,21698.309999999998
2026-04-16,22165.309999999998
2026-04-16,22805.909999999996
2026-04-15,23622.209999999995
2026-04-16,24214.709999999995
2026-05-05,24470.209999999995
2026-05-06,24526.009999999995
2026-04-28,24158.089999999997
2026-05-06,23985.589999999997
2026-05-06,24146.589999999997
2026-05-06,24536.839999999997
2026-05-06,24466.839999999997
