date,equity
2026-03-04,29502.8
2026-03-04,28923.68
2026-03-09,28364.48
2026-03-24,27981.13
2026-03-04,27501.79
2026-03-13,27187.850000000002
2026-03-13,26592.250000000004
2026-04-02,26136.250000000004
2026-03-13,25545.850000000002
2026-04-16,25846.000000000004
2026-04-10,26542.480000000003
2026-04-16,27369.880000000005
2026-04-08,28201.240000000005
2026-04-23,29071.000000000004
2026-05-06,29424.150000000005
2026-05-06,29725.350000000006
2026-04-23,29253.270000000004
2026-05-06,30008.030000000002
2026-05-06,29961.030000000002
2026-05-06,30321.430000000004
